censusVersion,repository,headSha,path,coordinateKind,coordinateId,line,engine,excerptSha256,family,intendedOwner,disposition,measurement,cause,generatedBy,notes
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:9,155,shell,86e70217998f08bdb1ff7a689f976e171441f3e07c62351b1e918d43d767796d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,visibility_flag
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:11,157,shell,5ef5ef0364b6939c4ca61f34b393f7b368d1be8619647aaf83d5b395919ab629,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,all
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:18,164,shell,846e82f9f1e710bb1e427c8a4e924b14e892d8b928203d53926f586940d267a6,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,mapfile
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:20,166,shell,2903d237c8474e8b1ba520a3d8f8c0eebf8c56ad068fb851d178cf6131354d70,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,--json
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:21,167,shell,5405946119877539bf0708ac52c8f60a3c6058f81ce0aaa77f0ac747904e139c,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,--jq
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:26,172,shell,21779865089f4ef56c25a2c39d1195b1517bf23217d3361b87501f13a5c9c636,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_scanned
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:27,173,shell,68f4e684b8a47d425eae131608445ec0e4073a5c589f7cdb19dd818bb259cbd5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_with_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:28,174,shell,1c8db4b4e2ba86c8c3e04eabf0adbdcbab11dba53c07c3233319a0f582d15dc8,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,total_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:29,175,shell,2a06111ae4096b8ef35ccd3efa363f64a6dc79131c0564fcd6365f870ba82d08,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,violation_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:36,182,shell,296a9a08907d35c8cbf39bdcaa4c0b4e87e615def8c3ea65f45a1dac4c46b8f8,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,check_file
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:41,187,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:47,193,shell,5ea44c3961f16643e614435496b16115aa6d75458b5cc3fd5398aae291f3126b,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:51,197,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:56,202,shell,7f05cf91eca7918f009fcd41f350e46d330ee7eb781efa1ec4e385fc5edbde62,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,h1_count
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:58,204,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:60,206,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:65,211,shell,f3efad07d0d8a03fb8b129d5300bd455ba784e2977517cad07d8d7849579ef94,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,first_h1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:67,213,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:73,219,shell,22afd382ce89281ccaa6c17be4d294089460f1bbe8198490cd8339635b41f2ca,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,first_prose
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:74,220,shell,8a5edab282632443219e051e4ade2d1d5bbc671c781051bf1437897cbdfea0f1,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,/
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:75,221,shell,da7c77b28f77b0ab70b09a73c8a0f917dbfe8d4253f4d00f1f5037df3e6daa12,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,found_h1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:76,222,shell,da7c77b28f77b0ab70b09a73c8a0f917dbfe8d4253f4d00f1f5037df3e6daa12,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,found_h1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:77,223,shell,da7c77b28f77b0ab70b09a73c8a0f917dbfe8d4253f4d00f1f5037df3e6daa12,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,found_h1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:78,224,shell,da7c77b28f77b0ab70b09a73c8a0f917dbfe8d4253f4d00f1f5037df3e6daa12,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,found_h1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:82,228,shell,b0410fb0dd70d274ce8bea2ca88031bc2b8eb56dea46dd7bd329d32505389df0,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,first_prose_lower
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:85,231,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:94,240,shell,8531d8960e7f2447508d80e80d48fd96730cf89a9987268971d858fc49cba71a,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,stripped
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:95,241,shell,8a5edab282632443219e051e4ade2d1d5bbc671c781051bf1437897cbdfea0f1,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,/
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:103,249,shell,87299413fbe99d15ad092c2885e522ec43eadbdd144f2d407fda9a7527e68119,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,rule_id_count
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:106,252,shell,af2bdbe1aa9b6ec1e2ade1d694f41fc71a831d0268e9891562113d8a62add1bf,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,sample
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:107,253,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:115,261,shell,2a06111ae4096b8ef35ccd3efa363f64a6dc79131c0564fcd6365f870ba82d08,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,violation_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:124,270,shell,21779865089f4ef56c25a2c39d1195b1517bf23217d3361b87501f13a5c9c636,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_scanned
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:125,271,shell,2a3fed0cd25640b301de61516322115f77c886d097f0f7fa1d6964090b468104,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,workdir
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:132,278,shell,58466ebdd352f801198118e294e38715f864985fd87977f348bfcd7db62e7c76,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,rm
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:133,279,shell,e256ee8e7aff6957a781d8328f0f68e26996564c81fa458da59fbca2305138ad,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,continue
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:136,282,shell,b74e5aa9afe8fdd0b7a384b20ba870ae634647949e1fafb37106e26ca1fc62fa,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repo_violation_count
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:140,286,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:141,287,shell,296a9a08907d35c8cbf39bdcaa4c0b4e87e615def8c3ea65f45a1dac4c46b8f8,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,check_file
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:142,288,shell,b74e5aa9afe8fdd0b7a384b20ba870ae634647949e1fafb37106e26ca1fc62fa,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repo_violation_count
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:146,292,shell,acee254e4aa4bd3c8afc76dc413aefed44805d30e1f1dfedfc8057d3e1a6e499,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,local_name
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:148,294,shell,0f063d0de6ee28ac8866b0a585fbe8ccd526a06427b2f196359a064d814c8514,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,file_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:149,295,shell,296a9a08907d35c8cbf39bdcaa4c0b4e87e615def8c3ea65f45a1dac4c46b8f8,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,check_file
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:150,296,shell,b74e5aa9afe8fdd0b7a384b20ba870ae634647949e1fafb37106e26ca1fc62fa,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repo_violation_count
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:154,300,shell,68f4e684b8a47d425eae131608445ec0e4073a5c589f7cdb19dd818bb259cbd5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_with_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:155,301,shell,1c8db4b4e2ba86c8c3e04eabf0adbdcbab11dba53c07c3233319a0f582d15dc8,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,total_violations
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:158,304,shell,58466ebdd352f801198118e294e38715f864985fd87977f348bfcd7db62e7c76,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,rm
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-test-support-spine-weekly.yml,file,file:.github/workflows/lint-test-support-spine-weekly.yml,1,actions-yaml,6e4083c10fdebab59f8f0bbca02d76e477612f97cf8978702694df9b629f371e,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-test-support-spine-weekly.yml,expression,expr:.github/workflows/lint-test-support-spine-weekly.yml:0,50,actions-expression,663a0573e260a49e5643b5ef78ddc3ba1bb998bb1a1cb5fa2222f52b87ca2c76,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-test-support-spine-weekly.yml,expression,expr:.github/workflows/lint-test-support-spine-weekly.yml:1,72,actions-expression,b7980dceee29118b28cfb11ce770ff7d78a8f93706bab202097e65b7594173e4,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
